wav_filename,wav_filesize,duration
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_247.wav,151404,4.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_197.wav,204524,6.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_440.wav,240364,7.51
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_158.wav,188236,5.881
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_64.wav,220524,6.89
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_150.wav,210284,6.57
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_122.wav,193612,6.049
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_253.wav,232364,7.26
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_336.wav,216684,6.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_120.wav,170892,5.339
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_84.wav,44524,1.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_235.wav,183116,5.721
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_205.wav,73644,2.3
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_201.wav,112684,3.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_236.wav,264684,8.27
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_118.wav,113932,3.559
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_308.wav,207724,6.49
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_22.wav,207724,6.49
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_175.wav,225324,7.04
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_265.wav,256332,8.009
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_81.wav,141164,4.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_169.wav,312044,9.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_111.wav,194604,6.08
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_20.wav,188524,5.89
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_131.wav,210892,6.589
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_282.wav,183724,5.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_55.wav,174764,5.46
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_222.wav,139916,4.371
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_153.wav,186956,5.841
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_123.wav,176044,5.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_23.wav,177004,5.53
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_11.wav,153996,4.811
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_39.wav,249292,7.789
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_235.wav,122924,3.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_342.wav,124204,3.88
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_60.wav,194284,6.07
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_101.wav,188876,5.901
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_31.wav,202604,6.33
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_149.wav,83244,2.6
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_145.wav,245804,7.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_84.wav,212556,6.641
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_199.wav,32044,1.0
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_223.wav,209292,6.539
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_425.wav,130284,4.07
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_30.wav,212524,6.64
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_288.wav,174444,5.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_75.wav,218284,6.82
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_87.wav,252204,7.88
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_16.wav,144684,4.52
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_137.wav,93484,2.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_61.wav,81004,2.53
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_343.wav,120684,3.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_473.wav,203244,6.35
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_290.wav,85772,2.679
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_118.wav,85164,2.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_92.wav,162316,5.071
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_395.wav,152364,4.76
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_308.wav,171276,5.351
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_248.wav,210924,6.59
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_215.wav,166412,5.199
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_73.wav,109484,3.42
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_82.wav,303372,9.479
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_6.wav,64044,2.0
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_132.wav,242572,7.579
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_264.wav,104044,3.25
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_277.wav,201932,6.309
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_91.wav,118124,3.69
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_114.wav,247404,7.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_176.wav,239116,7.471
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_58.wav,136364,4.26
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_165.wav,75564,2.36
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_113.wav,245804,7.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_213.wav,210604,6.58
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_259.wav,239052,7.469
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_378.wav,63404,1.98
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_106.wav,127724,3.99
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_117.wav,193644,6.05
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_77.wav,64652,2.019
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_232.wav,246732,7.709
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_85.wav,245804,7.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_147.wav,214444,6.7
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_161.wav,205452,6.419
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_191.wav,197196,6.161
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_163.wav,114284,3.57
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_315.wav,69132,2.159
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_9.wav,245804,7.68
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_14.wav,273036,8.531
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_196.wav,178316,5.571
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_75.wav,315852,9.869
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_239.wav,198764,6.21
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_49.wav,219564,6.86
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_119.wav,260524,8.14
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_40.wav,292812,9.149
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_63.wav,252876,7.901
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_52.wav,212844,6.65
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_75.wav,244204,7.63
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_73.wav,199372,6.229
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_341.wav,190412,5.949
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_31.wav,286124,8.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_27.wav,132844,4.15
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_84.wav,249964,7.81
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_135.wav,133772,4.179
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_189.wav,162924,5.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_81.wav,178252,5.569
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_60.wav,167372,5.229
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_139.wav,163212,5.099
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_92.wav,280972,8.779
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_214.wav,266924,8.34
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_143.wav,154604,4.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_11.wav,200684,6.27
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_204.wav,277516,8.671
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_343.wav,162924,5.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_256.wav,79084,2.47
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_401.wav,249324,7.79
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_61.wav,189164,5.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_215.wav,407724,12.74
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_500.wav,176044,5.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_29.wav,325804,10.18
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_40.wav,128684,4.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_112.wav,219884,6.87
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_129.wav,231724,7.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_238.wav,152044,4.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_233.wav,95692,2.989
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_18.wav,271724,8.49
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_62.wav,344364,10.76
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_348.wav,169996,5.311
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_29.wav,271756,8.491
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_117.wav,256684,8.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_77.wav,128684,4.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_143.wav,275244,8.6
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_93.wav,146604,4.58
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_13_Data_Analysis_122.wav,212204,6.63
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_91.wav,213132,6.659
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_233.wav,171564,5.36
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_71.wav,314956,9.841
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_288.wav,190796,5.961
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_100.wav,159404,4.98
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_204.wav,161644,5.05
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_396.wav,256076,8.001
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_92.wav,93164,2.91
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_20_Research_Proposal_440.wav,224364,7.01
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_111.wav,105004,3.28
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_6.wav,251852,7.869
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_88.wav,42604,1.33
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_357.wav,230476,7.201
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_63.wav,148524,4.64
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_53.wav,209676,6.551
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_245.wav,191052,5.969
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_345.wav,121932,3.809
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_289.wav,107564,3.36
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_79.wav,210284,6.57
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_110.wav,171564,5.36
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_262.wav,233004,7.28
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_220.wav,216684,6.77
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_226.wav,184044,5.75
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_81.wav,83884,2.62
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_101.wav,184716,5.771
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_96.wav,227596,7.111
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_234.wav,231724,7.24
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_108.wav,218284,6.82
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_157.wav,161964,5.06
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_101.wav,184364,5.76
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_23_Scaling_2_42.wav,104684,3.27
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_266.wav,81644,2.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_17.wav,235244,7.35
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_321.wav,257676,8.051
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_212.wav,222124,6.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_177.wav,200044,6.25
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_27_Content_Analysis_21.wav,155564,4.86
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_1_Basics_of_Research_276.wav,246156,7.691
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_33_Report_Writing_84.wav,197484,6.17
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_208.wav,131884,4.12
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_236.wav,209644,6.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_158.wav,173164,5.41
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_390.wav,241964,7.56
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_41.wav,256684,8.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_153.wav,238732,7.459
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_32_Drawing_Conclusion_149.wav,296044,9.25
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_354.wav,257004,8.03
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_21_Review_of_Literature_212.wav,204524,6.39
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_16_Report_writing_70.wav,198444,6.2
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_5_Research_problem_245.wav,208364,6.51
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_155.wav,146604,4.58
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_359.wav,210924,6.59
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_229.wav,198124,6.19
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_199.wav,213164,6.66
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_469.wav,170284,5.32
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_232.wav,247052,7.719
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_2_Legal_Research_278.wav,368364,11.51
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_130.wav,283244,8.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_83.wav,140844,4.4
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_146.wav,171916,5.371
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_214.wav,202252,6.319
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_232.wav,506924,15.84
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_30_Data_Processing_57.wav,254124,7.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_35_Academic_Plagiarism_138.wav,162284,5.07
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_216.wav,202572,6.329
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_121.wav,44844,1.4
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_33.wav,182444,5.7
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_179.wav,162924,5.09
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_166.wav,234316,7.321
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_143.wav,141804,4.43
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_164.wav,154284,4.82
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_209.wav,192684,6.02
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_137.wav,168332,5.259
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_230.wav,176044,5.5
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_20.wav,247756,7.741
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_269.wav,135116,4.221
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_11_Methods_of_Data_Collection_22.wav,314636,9.831
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_197.wav,366476,11.451
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_98.wav,210284,6.57
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_281.wav,215084,6.72
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_219.wav,219564,6.86
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_274.wav,220204,6.88
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_25_Primary_and_secondary_21.wav,116236,3.631
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_19_Qualitative_Research_256.wav,206444,6.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_283.wav,106924,3.34
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_114.wav,99884,3.12
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_26_Survey_Method_263.wav,242252,7.569
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_317.wav,57644,1.8
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_318.wav,334444,10.45
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_12_Tools_&_Technique_of_Data_Collection_153.wav,175404,5.48
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_368.wav,189484,5.92
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_6_Himanshu_research_design_154.wav,344716,10.771
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_31_SPSS_11.wav,67244,2.1
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_14_Jurimetrics_81.wav,183404,5.73
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_9_Quatitative_Research_246.wav,229164,7.16
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_15_Use_of_Law_Library_in_Law_57.wav,308556,9.641
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_10_Sampling_40.wav,155244,4.85
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_38.wav,113644,3.55
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_202.wav,99596,3.111
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_8_Qualitative_&_Doctrinal_Methods_in_Research_197.wav,159052,4.969
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_29_Projective_Technique_409.wav,173804,5.43
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_140.wav,101836,3.181
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_436.wav,250604,7.83
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_187.wav,160972,5.029
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_34_Citation_Pattern_316.wav,200044,6.25
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_28_Case_study_224.wav,191756,5.991
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_3_Legal_Reasoning_185.wav,225676,7.051
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_17_Research_ethics_188.wav,178316,5.571
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_213.wav,180844,5.65
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_4_Socio_Legal_Research_63.wav,257964,8.06
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_7_Hypothesis_199.wav,94124,2.94
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_182.wav,60844,1.9
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_22_Scaling_205.wav,62412,1.949
